time,ax,ay,az,atotal
1.492,0.07,-0.03,0.10,0.13
1.502,0.04,0.03,0.09,0.10
1.512,0.01,0.03,0.09,0.10
1.522,-0.01,0.03,0.10,0.10
1.532,-0.01,0.01,0.07,0.07
1.542,0.00,0.00,0.07,0.07
1.552,0.00,-0.00,0.06,0.06
1.562,-0.01,-0.01,0.05,0.05
1.572,-0.03,-0.03,0.06,0.07
1.582,-0.02,-0.05,0.08,0.09
1.592,0.01,-0.04,0.08,0.08
1.602,0.04,-0.02,0.03,0.05
1.612,0.05,-0.02,0.12,0.13
1.622,0.02,-0.03,0.04,0.06
1.632,0.03,-0.05,0.09,0.11
1.642,0.01,-0.03,0.08,0.09
1.652,-0.01,-0.01,0.10,0.11
1.662,-0.01,-0.01,0.05,0.05
1.672,0.03,-0.01,0.09,0.09
1.681,0.05,0.00,0.06,0.08
1.692,0.04,-0.01,0.03,0.05
1.701,0.02,-0.01,0.06,0.06
1.711,0.02,-0.01,0.07,0.07
1.721,0.02,-0.00,0.07,0.08
1.731,0.01,-0.00,0.10,0.10
1.741,0.04,0.01,0.10,0.10
1.751,0.03,-0.00,0.08,0.09
1.761,0.04,-0.02,0.07,0.08
1.771,0.04,-0.03,0.08,0.10
1.781,0.03,-0.05,0.06,0.08
1.791,0.01,-0.05,0.05,0.07
1.801,-0.01,-0.04,0.07,0.08
1.811,-0.02,-0.00,0.07,0.07
1.821,-0.03,0.00,0.07,0.08
1.831,-0.03,0.01,0.06,0.06
1.841,-0.02,-0.01,0.08,0.08
1.851,-0.00,-0.01,0.06,0.06
1.861,0.00,-0.03,0.07,0.07
1.871,0.02,-0.03,0.07,0.08
1.880,0.08,-0.05,0.01,0.10
1.890,0.14,-0.08,0.05,0.17
1.900,0.00,-0.04,0.13,0.13
1.910,-0.16,0.07,0.15,0.22
1.920,-0.12,0.11,0.12,0.21
1.930,0.12,0.03,0.08,0.14
1.940,0.27,-0.04,0.01,0.27
1.950,0.15,-0.03,0.01,0.15
1.960,-0.09,-0.01,0.08,0.12
1.970,-0.18,-0.01,0.10,0.20
1.980,-0.07,-0.03,0.07,0.10
1.990,0.10,-0.05,0.07,0.13
2.000,0.12,0.00,0.07,0.14
2.010,0.00,0.04,0.09,0.10
2.020,-0.07,0.03,0.09,0.12
2.030,-0.03,-0.03,0.05,0.06
2.040,0.10,-0.10,0.00,0.15
2.050,0.16,-0.12,0.06,0.21
2.060,-0.03,-0.04,0.13,0.14
2.070,-0.24,0.06,0.16,0.29
2.079,-0.14,0.05,0.10,0.18
2.089,0.13,-0.02,0.03,0.13
2.099,0.25,-0.05,0.00,0.25
2.109,0.11,-0.02,0.03,0.11
2.119,-0.14,0.04,0.11,0.18
2.129,-0.18,0.02,0.10,0.21
2.139,-0.02,-0.03,0.08,0.09
2.149,0.16,-0.06,0.06,0.18
2.159,0.16,-0.02,0.07,0.17
2.169,-0.00,0.04,0.09,0.10
2.179,-0.11,0.06,0.12,0.17
2.189,-0.03,-0.00,0.09,0.09
2.199,0.09,-0.06,0.05,0.12
2.209,0.15,-0.04,0.05,0.17
2.219,0.04,0.01,0.09,0.10
2.229,-0.09,0.02,0.10,0.14
2.239,-0.07,-0.02,0.08,0.11
2.249,0.04,-0.09,0.06,0.11
2.258,0.11,-0.08,0.04,0.14
2.268,0.03,-0.00,0.08,0.08
2.278,-0.08,0.06,0.08,0.12
2.288,-0.10,0.06,0.07,0.13
2.298,-0.04,-0.06,0.09,0.11
2.308,0.01,-0.14,0.11,0.18
2.318,0.00,-0.14,0.00,0.14
2.328,-0.02,-0.08,0.14,0.17
2.338,-0.06,0.02,0.04,0.08
2.348,0.00,0.07,0.09,0.12
2.358,0.11,0.09,0.00,0.14
2.368,0.19,0.09,0.03,0.22
2.378,0.18,0.08,0.08,0.21
2.388,0.06,0.07,0.12,0.15
2.398,-0.03,0.02,0.19,0.19
2.408,-0.02,-0.04,0.14,0.15
2.418,0.07,-0.08,0.09,0.14
2.428,0.17,-0.07,0.05,0.19
2.438,0.17,-0.02,0.04,0.18
2.448,0.02,0.03,0.06,0.07
2.458,-0.11,0.03,0.08,0.14
2.467,-0.14,0.00,0.09,0.17
2.477,-0.07,-0.03,0.06,0.09
2.487,0.00,-0.03,0.05,0.06
2.497,0.01,-0.02,0.04,0.05
2.507,-0.00,-0.04,0.05,0.06
2.517,-0.02,-0.07,0.07,0.10
2.527,-0.02,-0.08,0.08,0.12
2.537,-0.00,-0.07,0.08,0.11
2.547,0.01,-0.01,0.09,0.09
2.557,-0.00,0.02,0.10,0.10
2.567,-0.01,0.02,0.10,0.10
2.577,0.03,-0.01,0.08,0.08
2.587,0.06,-0.03,0.07,0.10
2.597,0.05,-0.02,0.07,0.09
2.607,0.02,0.02,0.08,0.08
2.617,0.00,0.03,0.09,0.09
2.627,0.02,0.03,0.08,0.09
2.637,0.06,0.00,0.09,0.11
2.647,0.09,-0.02,0.08,0.12
2.657,0.03,-0.03,0.08,0.09
2.666,-0.02,-0.03,0.08,0.09
2.676,-0.03,-0.03,0.09,0.10
2.686,-0.01,-0.04,0.08,0.09
2.696,0.03,-0.04,0.07,0.08
2.706,0.05,-0.04,0.07,0.10
2.716,0.01,-0.02,0.06,0.07
2.726,-0.02,-0.02,0.09,0.10
2.736,-0.03,-0.02,0.08,0.09
2.746,-0.01,0.01,0.06,0.06
2.756,0.01,0.01,0.07,0.08
2.766,0.01,0.03,0.06,0.06
2.776,0.02,0.04,0.08,0.09
2.786,0.02,0.04,0.08,0.09
2.796,0.06,-0.00,0.06,0.08
2.806,0.07,-0.02,0.08,0.11
2.816,0.09,-0.03,0.09,0.13
2.826,0.03,-0.01,0.09,0.10
2.836,0.02,-0.01,0.11,0.12
2.846,0.01,-0.01,0.10,0.10
2.856,0.01,-0.02,0.06,0.07
2.865,-0.01,-0.03,0.07,0.07
2.875,-0.02,-0.05,0.04,0.07
2.885,-0.04,-0.05,0.04,0.07
2.895,-0.04,-0.05,0.05,0.08
2.905,-0.03,-0.02,0.05,0.06
2.915,-0.02,-0.00,0.07,0.07
2.925,0.00,0.01,0.08,0.08
2.935,0.02,-0.01,0.08,0.08
2.945,0.04,-0.01,0.08,0.09
2.955,0.06,-0.02,0.09,0.11
2.965,0.07,-0.01,0.08,0.11
2.975,0.06,-0.01,0.09,0.11
2.985,0.03,0.00,0.09,0.09
2.995,0.04,0.01,0.08,0.09
3.005,0.04,0.02,0.07,0.08
3.015,0.05,0.02,0.08,0.09
3.025,0.02,0.01,0.06,0.07
3.035,0.00,0.00,0.08,0.08
3.045,-0.02,-0.02,0.06,0.07
3.055,-0.02,-0.04,0.07,0.08
3.065,-0.01,-0.04,0.07,0.08
3.074,-0.02,-0.05,0.08,0.09
3.084,0.01,-0.03,0.04,0.05
3.094,0.02,-0.05,0.07,0.09
3.104,0.02,-0.03,0.06,0.07
3.114,0.02,-0.04,0.07,0.09
3.124,0.00,-0.03,0.09,0.10
3.134,-0.00,-0.02,0.08,0.09
3.144,0.00,-0.02,0.09,0.09
3.154,0.00,-0.03,0.08,0.08
3.164,0.03,-0.01,0.06,0.07
3.174,0.05,-0.01,0.05,0.07
3.184,0.04,0.02,0.05,0.06
3.194,0.02,0.04,0.07,0.08
3.204,0.02,0.02,0.09,0.09
3.214,0.04,0.04,0.08,0.10
3.224,0.07,0.02,0.09,0.11
3.234,0.07,-0.01,0.10,0.12
3.244,0.04,-0.02,0.10,0.11
3.253,0.03,-0.02,0.09,0.09
3.263,-0.03,-0.02,0.08,0.08
3.273,-0.02,-0.02,0.07,0.08
3.283,-0.01,-0.03,0.08,0.08
3.293,-0.02,-0.03,0.05,0.07
3.303,-0.02,-0.04,0.06,0.07
3.313,-0.02,-0.04,0.05,0.07
3.323,-0.02,-0.05,0.06,0.07
3.333,0.01,-0.04,0.07,0.08
