time,ax,ay,az,atotal
1.483,0.13,-0.07,0.01,0.15
1.493,0.08,-0.06,0.01,0.10
1.502,0.01,-0.02,0.04,0.05
1.512,-0.01,0.02,0.06,0.06
1.522,-0.03,0.03,0.07,0.08
1.532,-0.02,0.02,0.12,0.12
1.542,0.01,-0.01,0.12,0.12
1.552,-0.01,-0.06,0.12,0.13
1.562,-0.01,-0.07,0.10,0.12
1.572,-0.02,-0.05,0.06,0.08
1.582,-0.06,-0.03,0.02,0.07
1.592,-0.07,-0.01,0.02,0.07
1.602,-0.02,0.01,0.07,0.07
1.612,0.04,-0.02,0.08,0.09
1.622,0.06,-0.04,0.07,0.10
1.632,0.05,-0.05,0.06,0.09
1.642,0.04,-0.04,0.08,0.10
1.652,0.02,-0.02,0.06,0.07
1.662,0.04,-0.04,0.02,0.06
1.672,0.08,-0.02,-0.04,0.09
1.682,0.11,0.00,-0.06,0.13
1.692,0.14,0.01,-0.03,0.14
1.701,0.14,-0.00,0.03,0.15
1.711,0.12,-0.03,0.07,0.15
1.721,0.11,-0.05,0.08,0.15
1.731,0.10,-0.04,0.06,0.12
1.741,0.09,-0.01,0.03,0.10
1.751,0.08,0.03,0.04,0.10
1.761,0.05,0.04,0.05,0.09
1.771,-0.01,0.03,0.11,0.12
1.781,-0.02,-0.02,0.18,0.18
1.791,-0.03,-0.03,0.17,0.18
1.801,-0.04,-0.04,0.13,0.15
1.811,-0.05,-0.01,0.10,0.11
1.821,-0.03,0.02,0.05,0.06
1.831,-0.03,0.04,0.03,0.06
1.841,-0.02,0.03,0.04,0.06
1.851,-0.01,0.01,0.04,0.05
1.861,0.04,-0.03,0.00,0.05
1.871,0.05,-0.05,0.05,0.09
1.880,0.05,-0.02,0.09,0.11
1.891,0.04,0.01,0.10,0.11
1.900,0.01,0.03,0.14,0.15
1.910,-0.00,0.02,0.19,0.19
1.920,0.00,-0.03,0.19,0.20
1.931,0.04,-0.06,0.15,0.16
1.941,0.05,-0.08,0.08,0.13
1.950,0.07,-0.06,0.08,0.12
1.960,0.10,-0.04,0.03,0.11
1.970,0.13,-0.03,0.03,0.13
1.980,0.14,-0.02,0.05,0.15
1.990,0.10,-0.04,0.05,0.12
2.000,0.05,-0.02,0.11,0.13
2.010,0.02,-0.02,0.14,0.14
2.020,-0.01,-0.02,0.08,0.08
2.030,-0.02,-0.02,0.07,0.07
2.040,-0.00,0.00,0.09,0.09
2.050,0.01,0.01,0.05,0.05
2.060,0.05,0.01,0.08,0.09
2.070,0.06,-0.01,0.10,0.11
2.080,0.03,-0.02,0.07,0.08
2.090,-0.00,-0.04,0.03,0.05
2.099,0.00,-0.04,0.02,0.05
2.109,0.00,-0.03,0.04,0.05
2.119,0.03,-0.02,0.03,0.05
2.129,0.04,-0.03,0.04,0.06
2.139,0.07,-0.04,0.05,0.10
2.149,0.06,-0.05,0.04,0.09
2.159,0.05,-0.06,0.00,0.08
2.169,0.04,-0.05,0.01,0.07
2.179,0.04,-0.03,0.03,0.05
2.189,0.04,-0.02,0.02,0.05
2.199,0.04,-0.01,-0.02,0.05
2.209,0.05,-0.02,-0.01,0.05
2.219,0.04,-0.03,-0.01,0.05
2.229,0.04,-0.04,0.03,0.06
2.239,0.02,-0.03,-0.00,0.04
2.249,-0.02,-0.04,0.04,0.05
2.259,-0.05,-0.03,0.09,0.11
2.269,-0.05,-0.02,0.14,0.15
2.279,-0.06,-0.02,0.16,0.18
2.288,-0.02,-0.02,0.13,0.14
2.298,-0.01,-0.03,0.07,0.08
2.308,0.01,-0.02,0.04,0.05
2.318,0.01,-0.01,0.02,0.03
2.328,0.02,0.02,-0.01,0.03
2.338,0.07,0.04,0.03,0.08
2.348,0.08,0.03,0.06,0.11
2.358,0.08,0.02,0.08,0.12
2.368,0.05,-0.01,0.09,0.10
2.378,0.00,-0.04,0.10,0.11
2.388,-0.00,0.00,0.12,0.12
2.398,0.02,0.03,0.16,0.16
2.408,0.03,0.04,0.19,0.19
2.418,0.07,0.03,0.14,0.15
2.428,0.08,-0.03,0.12,0.14
2.438,0.08,-0.08,0.09,0.14
2.448,0.07,-0.09,0.01,0.12
2.458,0.05,-0.08,-0.00,0.09
2.468,0.03,-0.07,0.03,0.08
2.478,0.01,-0.05,0.02,0.06
2.488,-0.00,-0.02,0.05,0.06
2.498,0.02,-0.02,0.05,0.06
2.507,0.02,-0.02,0.07,0.08
2.517,0.02,-0.02,0.07,0.08
2.527,0.02,-0.03,0.09,0.10
2.537,0.00,-0.04,0.17,0.18
2.547,-0.05,-0.04,0.19,0.20
2.557,-0.09,-0.06,0.15,0.18
2.567,-0.12,-0.06,0.12,0.18
2.577,-0.14,-0.04,0.09,0.17
2.587,-0.12,-0.02,0.03,0.12
2.597,-0.07,0.01,-0.01,0.08
2.607,-0.03,0.03,0.02,0.05
2.617,-0.00,-0.01,0.03,0.03
2.627,0.03,-0.04,0.04,0.06
2.637,0.04,-0.06,0.10,0.12
2.647,0.05,-0.07,0.05,0.10
2.657,0.09,-0.05,0.08,0.13
2.667,0.10,-0.05,0.13,0.17
2.677,0.09,-0.04,0.14,0.17
2.687,0.08,-0.07,0.21,0.23
2.696,0.05,-0.10,0.28,0.30
2.706,0.04,-0.12,0.26,0.29
2.716,0.02,-0.11,0.14,0.18
2.726,0.04,-0.05,-0.01,0.06
2.736,0.05,0.03,-0.12,0.13
2.746,0.08,0.11,-0.09,0.16
2.756,0.09,0.12,-0.04,0.15
2.766,0.05,0.06,0.04,0.09
2.776,0.00,-0.01,0.15,0.15
2.786,-0.06,-0.07,0.25,0.27
2.796,-0.12,-0.12,0.25,0.30
2.806,-0.14,-0.11,0.15,0.24
2.816,-0.11,-0.04,0.09,0.14
2.826,-0.04,0.04,0.07,0.08
2.836,0.05,0.08,0.00,0.09
2.846,0.11,0.06,-0.08,0.15
2.856,0.14,0.01,-0.07,0.16
2.866,0.12,-0.05,0.03,0.14
2.876,0.08,-0.05,0.02,0.09
2.886,0.06,-0.01,-0.01,0.06
2.895,0.04,0.04,0.05,0.07
2.906,0.06,0.05,0.07,0.10
2.915,0.07,0.02,0.05,0.09
2.925,0.08,-0.04,0.01,0.09
2.935,0.10,-0.07,0.02,0.12
2.945,0.12,-0.07,0.15,0.21
2.955,0.12,-0.05,0.20,0.24
2.965,0.10,-0.03,0.11,0.15
2.975,0.07,-0.02,0.02,0.07
2.985,0.04,0.00,0.03,0.05
2.995,0.04,0.03,0.05,0.07
3.005,0.02,0.06,-0.01,0.06
3.015,-0.01,0.04,0.01,0.04
3.025,-0.03,0.02,0.00,0.03
