time,ax,ay,az,atotal
1.502,-0.02,0.04,0.21,0.21
1.512,-0.02,-0.00,0.19,0.19
1.522,-0.01,-0.03,0.14,0.15
1.532,-0.01,-0.02,0.14,0.14
1.542,-0.08,0.01,0.11,0.14
1.552,-0.08,0.03,0.08,0.12
1.562,-0.06,0.02,0.12,0.14
1.572,-0.03,-0.01,0.17,0.17
1.581,-0.05,-0.04,0.19,0.20
1.592,-0.06,-0.03,0.18,0.19
1.601,-0.01,-0.05,0.20,0.20
1.611,0.03,-0.02,0.18,0.18
1.621,-0.01,-0.00,0.09,0.09
1.631,-0.04,0.03,0.03,0.06
1.641,0.02,0.02,0.09,0.09
1.651,0.04,-0.01,0.19,0.19
1.661,0.00,0.01,0.15,0.15
1.671,-0.06,0.02,0.12,0.14
1.681,-0.06,0.02,0.12,0.13
1.691,-0.07,0.01,0.09,0.12
1.701,-0.09,-0.03,0.08,0.12
1.711,-0.10,-0.04,0.06,0.13
1.721,-0.13,-0.03,0.09,0.16
1.731,-0.14,-0.01,0.09,0.17
1.741,-0.11,0.00,0.04,0.12
1.751,-0.06,0.01,0.03,0.06
1.760,0.01,0.02,0.08,0.08
1.770,0.03,0.05,0.08,0.10
1.780,0.02,0.05,0.05,0.08
1.790,0.02,0.05,0.04,0.07
1.800,-0.02,0.02,-0.00,0.02
1.810,-0.07,0.01,-0.03,0.08
1.820,-0.08,0.04,-0.02,0.10
1.830,-0.07,0.08,-0.01,0.10
1.840,-0.02,0.09,-0.01,0.09
1.850,0.01,0.09,0.01,0.09
1.860,0.03,0.07,0.02,0.08
1.870,0.01,0.07,0.06,0.09
1.880,0.00,0.08,0.07,0.11
1.890,0.02,0.08,0.06,0.10
1.900,0.05,0.07,-0.01,0.09
1.910,0.10,0.08,-0.05,0.14
1.920,0.12,0.09,-0.01,0.15
1.930,0.08,0.06,0.03,0.11
1.940,0.05,0.06,0.08,0.11
1.950,0.07,0.05,0.11,0.14
1.959,0.06,0.07,0.12,0.15
1.969,-0.03,0.07,0.12,0.14
1.979,-0.08,0.04,0.14,0.17
1.989,-0.10,0.03,0.13,0.17
1.999,-0.11,-0.00,0.13,0.17
2.009,-0.11,-0.01,0.13,0.17
2.019,-0.12,0.01,0.08,0.14
2.029,-0.10,0.03,0.01,0.11
2.039,-0.02,0.06,-0.05,0.08
2.049,0.02,0.09,-0.10,0.14
2.059,0.03,0.09,-0.12,0.16
2.069,0.07,0.11,-0.05,0.14
2.079,0.03,0.09,0.06,0.11
2.089,-0.02,0.05,0.10,0.11
2.099,-0.06,0.01,0.11,0.12
2.109,-0.02,-0.02,0.11,0.11
2.119,0.08,-0.01,0.14,0.16
2.129,0.32,0.03,0.21,0.38
2.138,0.48,0.04,0.12,0.50
2.148,0.42,0.04,-0.13,0.44
2.158,0.18,0.03,-0.34,0.39
2.169,-0.05,0.06,-0.36,0.37
2.178,-0.19,0.07,-0.16,0.26
2.188,-0.18,0.07,0.07,0.20
2.198,-0.13,0.03,0.18,0.22
2.208,-0.15,-0.04,0.21,0.26
2.218,-0.17,-0.10,0.26,0.33
2.228,-0.10,-0.12,0.33,0.37
2.238,0.02,-0.11,0.33,0.35
2.248,0.15,-0.05,0.28,0.33
2.258,0.27,-0.00,0.25,0.37
2.268,0.25,0.06,0.16,0.30
2.278,0.10,0.08,0.10,0.17
2.288,-0.03,0.06,0.06,0.09
2.298,-0.09,0.03,0.01,0.09
2.308,-0.15,0.03,0.02,0.15
2.318,-0.24,0.03,0.04,0.24
