time,ax,ay,az,atotal
1.503,0.02,0.03,0.13,0.14
1.512,-0.02,-0.01,0.22,0.22
1.522,-0.01,-0.03,0.30,0.30
1.532,-0.03,-0.04,0.32,0.33
1.542,0.00,-0.05,0.26,0.27
1.552,0.00,-0.04,0.19,0.20
1.562,0.03,0.00,0.11,0.11
1.572,0.06,0.04,0.04,0.09
1.582,0.02,0.07,0.02,0.08
1.592,-0.01,0.03,0.04,0.05
1.602,-0.01,0.02,0.07,0.07
1.612,0.01,-0.03,0.06,0.07
1.622,-0.01,-0.06,0.06,0.09
1.632,-0.05,-0.06,0.14,0.16
1.642,-0.08,-0.06,0.16,0.19
1.652,-0.03,-0.04,0.14,0.15
1.662,0.00,-0.00,0.10,0.10
1.672,0.06,-0.01,0.04,0.07
1.682,0.08,-0.02,0.01,0.08
1.692,0.01,-0.01,0.02,0.02
1.702,-0.05,-0.02,0.01,0.05
1.712,-0.10,0.01,0.01,0.11
1.721,-0.05,0.05,0.00,0.07
1.731,0.02,0.03,-0.01,0.03
1.741,0.04,0.00,0.02,0.04
1.751,0.06,-0.01,-0.01,0.06
1.761,0.08,-0.00,-0.06,0.10
1.771,0.08,0.03,-0.03,0.09
1.781,0.05,0.06,-0.01,0.08
1.791,0.01,0.07,-0.02,0.07
1.801,-0.01,0.05,0.00,0.05
1.811,-0.00,0.03,0.05,0.05
1.821,0.02,0.03,0.06,0.07
1.831,0.05,0.07,0.08,0.11
1.841,0.05,0.09,0.10,0.14
1.851,0.01,0.09,0.13,0.15
1.861,-0.03,0.06,0.14,0.15
1.871,-0.03,0.02,0.17,0.18
1.881,0.04,0.01,0.11,0.12
1.891,0.09,0.02,0.03,0.10
1.901,0.10,0.04,0.00,0.11
1.910,0.07,0.06,0.00,0.09
1.920,0.00,0.05,0.04,0.06
1.930,-0.01,0.02,0.08,0.08
1.940,0.03,-0.00,0.07,0.08
1.950,0.07,-0.01,0.03,0.07
1.960,0.09,0.02,-0.02,0.09
1.970,0.09,0.06,-0.01,0.11
1.980,0.08,0.05,0.02,0.10
1.990,0.05,0.01,0.04,0.07
2.000,0.05,-0.02,0.04,0.07
2.010,0.07,-0.03,0.10,0.12
2.020,0.09,-0.02,0.12,0.15
2.030,0.11,0.00,0.13,0.17
2.040,0.07,0.02,0.14,0.16
2.050,-0.02,0.00,0.15,0.16
2.060,0.01,-0.01,0.11,0.11
2.070,0.06,-0.05,0.06,0.10
2.080,0.10,-0.06,0.03,0.12
2.090,0.14,-0.06,0.08,0.17
2.100,0.18,-0.05,0.13,0.23
2.110,0.22,-0.01,0.12,0.25
2.120,0.30,0.05,0.03,0.31
2.129,0.39,0.08,-0.04,0.40
2.139,0.40,0.12,-0.11,0.43
2.149,0.27,0.16,-0.10,0.34
2.159,0.09,0.19,-0.03,0.21
2.169,-0.04,0.15,0.09,0.18
2.179,-0.10,0.07,0.12,0.17
2.189,-0.09,0.00,0.12,0.15
2.199,-0.06,-0.03,0.15,0.16
2.209,-0.02,-0.05,0.17,0.18
2.219,-0.01,-0.02,0.19,0.19
2.229,-0.05,0.00,0.24,0.24
2.239,-0.12,-0.01,0.26,0.29
2.249,-0.17,-0.07,0.23,0.29
2.259,-0.13,-0.09,0.19,0.25
2.269,-0.05,-0.10,0.23,0.26
2.279,0.00,-0.09,0.33,0.34
2.289,0.09,-0.07,0.35,0.37
2.299,0.18,-0.04,0.39,0.44
2.309,0.17,-0.01,0.41,0.45
2.319,0.02,-0.03,0.36,0.36
2.329,-0.05,-0.05,0.27,0.28
2.338,-0.05,-0.07,0.20,0.22
2.348,-0.01,-0.07,0.16,0.17
2.358,0.03,-0.04,0.10,0.11
2.368,0.04,0.03,0.05,0.07
2.378,-0.03,0.02,0.03,0.05
2.388,-0.09,-0.01,-0.00,0.09
2.398,-0.14,-0.02,-0.08,0.16
2.408,-0.16,-0.03,-0.10,0.19
2.418,-0.12,-0.00,-0.09,0.15
2.428,-0.13,0.02,-0.08,0.15
2.438,-0.15,0.04,-0.04,0.16
2.448,-0.15,0.03,-0.00,0.15
2.458,-0.10,0.03,0.04,0.11
2.468,-0.05,0.03,0.08,0.10
2.478,-0.05,0.06,0.04,0.09
2.488,-0.10,0.08,-0.02,0.13
2.498,-0.11,0.07,-0.11,0.17
2.508,-0.03,0.04,-0.13,0.14
2.518,0.05,0.00,-0.12,0.13
2.527,0.09,0.02,-0.13,0.16
2.537,0.03,0.06,-0.07,0.10
2.547,-0.15,0.08,0.01,0.17
2.557,-0.24,0.07,-0.02,0.25
2.567,-0.18,0.04,-0.08,0.20
2.577,-0.04,0.02,-0.11,0.12
2.587,0.07,0.03,-0.11,0.14
2.597,0.09,0.03,-0.12,0.15
2.607,0.12,0.06,-0.09,0.17
