time,ax,ay,az,atotal
1.512,0.01,-0.06,0.06,0.08
1.522,0.02,0.00,0.09,0.09
1.532,0.03,0.03,0.07,0.08
1.542,0.03,0.06,0.09,0.11
1.552,0.00,0.06,0.08,0.09
1.562,-0.03,0.02,0.07,0.08
1.572,-0.04,-0.03,0.05,0.07
1.582,-0.04,-0.03,0.05,0.07
1.592,-0.02,-0.03,0.06,0.07
1.602,0.01,-0.01,0.07,0.08
1.612,0.00,0.04,0.09,0.09
1.622,0.01,0.06,0.09,0.10
1.631,-0.00,0.06,0.07,0.09
1.641,-0.02,0.03,0.07,0.07
1.651,-0.03,0.00,0.05,0.06
1.661,-0.03,-0.01,0.05,0.06
1.671,-0.02,-0.01,0.06,0.06
1.681,-0.02,-0.00,0.06,0.06
1.691,-0.01,0.01,0.06,0.06
1.701,-0.02,0.02,0.09,0.09
1.711,-0.02,-0.00,0.07,0.07
1.721,-0.02,-0.01,0.06,0.06
1.731,-0.01,-0.03,0.04,0.05
1.741,0.00,-0.03,0.05,0.06
1.751,0.02,-0.00,0.08,0.08
1.761,0.02,0.02,0.09,0.09
1.771,0.04,0.04,0.08,0.10
1.781,0.05,0.04,0.07,0.10
1.791,0.01,0.01,0.07,0.07
1.801,-0.04,-0.01,0.05,0.06
1.811,-0.04,-0.04,0.04,0.07
1.821,-0.03,-0.02,0.06,0.07
1.830,-0.07,-0.02,0.05,0.09
1.840,-0.04,-0.01,0.06,0.07
1.850,-0.01,-0.00,0.07,0.07
1.860,0.01,0.03,0.07,0.08
1.870,0.02,0.04,0.07,0.08
1.880,0.02,0.03,0.07,0.08
1.890,0.01,0.02,0.06,0.07
1.900,-0.01,0.02,0.07,0.07
1.910,-0.04,-0.00,0.06,0.07
1.920,-0.05,-0.02,0.07,0.09
1.930,-0.03,-0.00,0.06,0.07
1.940,-0.02,-0.01,0.07,0.07
1.950,-0.02,-0.00,0.05,0.05
1.960,0.01,0.01,0.07,0.07
1.970,0.01,0.00,0.08,0.08
1.980,0.02,0.00,0.06,0.06
1.990,-0.00,-0.00,0.07,0.07
2.000,-0.01,-0.01,0.05,0.05
2.010,0.01,0.00,0.06,0.06
2.019,0.00,-0.01,0.07,0.07
2.029,-0.01,-0.02,0.07,0.07
2.039,-0.00,-0.02,0.05,0.06
2.049,0.00,0.01,0.06,0.06
2.059,-0.03,-0.00,0.08,0.09
2.069,-0.05,0.00,0.05,0.08
2.079,-0.04,0.01,0.05,0.07
2.089,-0.02,-0.02,0.06,0.07
2.099,-0.01,-0.01,0.07,0.07
2.109,0.00,0.00,0.08,0.08
2.119,0.02,0.02,0.07,0.08
2.129,0.04,0.00,0.06,0.07
2.139,0.01,-0.01,0.05,0.05
2.149,-0.02,-0.01,0.07,0.08
2.159,-0.04,-0.01,0.07,0.08
2.169,-0.07,0.01,0.07,0.09
2.179,-0.08,0.01,0.07,0.10
2.189,-0.05,0.04,0.05,0.08
2.199,-0.01,0.03,0.07,0.08
2.209,0.02,0.00,0.06,0.06
2.218,0.04,-0.00,0.08,0.09
2.228,0.03,-0.01,0.07,0.07
2.238,0.02,-0.03,0.05,0.06
2.248,0.00,-0.03,0.05,0.06
2.258,-0.03,-0.03,0.07,0.08
2.268,-0.06,-0.00,0.07,0.10
2.278,-0.05,-0.00,0.06,0.08
2.288,-0.02,0.02,0.07,0.08
2.298,-0.01,-0.00,0.06,0.06
2.308,0.02,-0.01,0.06,0.06
2.318,0.06,-0.01,0.06,0.08
2.328,0.05,0.00,0.07,0.08
2.338,0.02,-0.01,0.07,0.07
2.348,-0.03,0.01,0.07,0.08
2.358,-0.04,0.02,0.07,0.08
2.368,-0.06,-0.00,0.06,0.09
2.378,-0.07,-0.01,0.04,0.08
2.388,-0.03,0.00,0.06,0.06
2.397,0.02,0.02,0.08,0.08
2.408,0.03,0.01,0.07,0.08
2.417,0.02,0.02,0.08,0.08
2.427,-0.00,0.00,0.06,0.06
2.437,-0.02,-0.01,0.07,0.08
2.447,-0.04,-0.01,0.07,0.08
2.457,-0.05,-0.02,0.05,0.07
2.467,-0.04,-0.01,0.04,0.06
2.477,-0.03,-0.02,0.06,0.07
2.487,-0.01,0.01,0.07,0.07
2.497,0.01,0.01,0.06,0.06
2.507,0.01,0.01,0.07,0.08
2.517,-0.01,0.00,0.07,0.07
2.527,-0.01,-0.00,0.06,0.06
2.537,-0.00,0.00,0.06,0.06
2.547,0.00,-0.01,0.06,0.06
2.557,0.01,0.01,0.07,0.07
2.567,-0.01,-0.00,0.06,0.06
2.577,-0.01,-0.01,0.07,0.07
2.586,-0.02,-0.02,0.06,0.06
2.596,-0.04,-0.02,0.07,0.08
2.606,-0.05,0.00,0.06,0.08
2.616,-0.03,0.02,0.05,0.06
2.626,-0.02,0.02,0.06,0.06
2.636,-0.00,0.01,0.07,0.07
2.646,-0.00,-0.01,0.07,0.07
2.656,-0.01,-0.02,0.06,0.07
2.666,-0.01,-0.03,0.07,0.08
2.676,-0.03,-0.02,0.08,0.09
2.686,-0.01,0.01,0.07,0.07
2.696,0.02,0.02,0.07,0.07
2.706,0.02,0.03,0.06,0.07
2.716,-0.01,-0.00,0.07,0.07
2.726,-0.02,-0.03,0.06,0.07
2.736,-0.03,-0.05,0.06,0.09
2.746,-0.03,-0.05,0.06,0.08
2.756,-0.02,-0.04,0.05,0.07
2.766,-0.02,-0.02,0.06,0.07
2.775,-0.00,0.00,0.07,0.07
2.785,0.03,0.04,0.06,0.07
2.795,0.03,0.07,0.08,0.11
2.805,0.02,0.05,0.08,0.10
2.815,-0.01,0.02,0.06,0.06
2.825,-0.01,-0.01,0.05,0.06
2.835,-0.00,-0.03,0.06,0.07
2.845,-0.03,-0.04,0.06,0.08
2.855,-0.03,-0.03,0.06,0.08
2.865,-0.02,0.00,0.05,0.06
2.875,-0.02,0.02,0.08,0.09
2.885,-0.03,0.03,0.08,0.09
2.895,-0.03,0.03,0.06,0.07
2.905,-0.02,0.02,0.06,0.07
2.915,-0.01,-0.00,0.07,0.07
2.925,-0.00,-0.03,0.06,0.06
2.935,0.02,-0.02,0.05,0.06
2.945,0.03,-0.01,0.07,0.08
2.955,-0.01,-0.00,0.07,0.07
2.965,-0.03,0.00,0.05,0.06
2.974,-0.05,-0.01,0.06,0.08
2.984,-0.04,-0.02,0.05,0.07
2.994,-0.01,-0.03,0.06,0.07
3.004,-0.00,-0.05,0.07,0.09
3.014,0.03,-0.02,0.06,0.07
3.024,0.04,-0.01,0.05,0.07
3.034,0.01,-0.02,0.08,0.08
3.044,-0.01,0.00,0.08,0.08
3.054,-0.00,0.01,0.07,0.07
3.064,-0.00,0.01,0.04,0.04
3.074,-0.03,-0.00,0.05,0.06
3.084,-0.03,-0.00,0.06,0.07
3.094,-0.04,0.00,0.07,0.08
3.104,-0.03,-0.00,0.07,0.07
3.114,-0.03,-0.00,0.07,0.07
3.124,0.01,0.00,0.09,0.09
3.134,0.01,0.00,0.08,0.08
3.144,0.01,0.00,0.05,0.05
3.153,0.01,0.01,0.06,0.06
3.163,-0.01,0.02,0.07,0.07
3.173,-0.04,0.01,0.05,0.07
3.183,-0.04,0.01,0.06,0.07
3.193,-0.04,-0.00,0.06,0.07
3.203,-0.02,-0.02,0.06,0.06
3.213,0.02,-0.02,0.06,0.07
3.223,0.03,-0.01,0.06,0.06
3.233,0.02,-0.01,0.05,0.06
3.243,0.03,0.00,0.07,0.07
3.253,-0.01,0.00,0.08,0.08
3.263,-0.01,-0.01,0.08,0.08
3.273,-0.00,-0.01,0.06,0.06
3.283,0.00,-0.04,0.04,0.05
3.293,-0.01,-0.03,0.06,0.07
3.303,-0.02,-0.02,0.06,0.07
