time,ax,ay,az,atotal
1.502,0.06,-0.01,0.08,0.10
1.512,0.07,0.01,0.14,0.16
1.522,0.08,0.02,0.18,0.20
1.532,0.10,-0.00,0.25,0.27
1.542,0.16,-0.06,0.33,0.38
1.552,0.21,-0.09,0.37,0.44
1.562,0.19,-0.12,0.43,0.48
1.572,0.10,-0.11,0.43,0.45
1.582,0.05,-0.12,0.30,0.33
1.592,0.03,-0.13,0.16,0.21
1.602,-0.04,-0.09,0.07,0.12
1.612,-0.11,-0.04,0.02,0.11
1.622,-0.11,0.00,0.03,0.12
1.632,-0.05,0.02,0.02,0.06
1.642,0.00,-0.01,0.10,0.10
1.652,-0.00,-0.01,0.23,0.23
1.662,-0.04,-0.03,0.27,0.27
1.672,-0.05,-0.03,0.19,0.20
1.682,-0.07,-0.04,0.03,0.09
1.691,-0.07,-0.03,-0.09,0.12
1.701,-0.06,-0.04,-0.11,0.13
1.711,-0.04,-0.06,-0.09,0.12
1.721,-0.03,-0.04,-0.07,0.08
1.731,-0.06,-0.02,0.00,0.06
1.741,-0.05,-0.03,0.06,0.08
1.751,0.03,-0.07,0.10,0.12
1.761,0.13,-0.10,0.15,0.22
1.771,0.16,-0.09,0.17,0.24
1.781,0.19,-0.02,0.14,0.23
1.791,0.24,0.08,0.08,0.27
1.801,0.20,0.10,0.01,0.23
1.811,0.16,0.09,-0.03,0.19
1.821,0.17,0.03,-0.03,0.18
1.831,0.08,-0.00,0.00,0.08
1.841,0.03,-0.02,0.07,0.08
1.851,0.04,-0.03,0.11,0.13
1.861,0.00,-0.06,0.15,0.16
1.871,-0.05,-0.07,0.09,0.13
1.881,-0.07,-0.03,0.04,0.08
1.890,-0.02,0.00,-0.06,0.06
1.900,0.03,0.04,-0.05,0.07
1.910,0.02,0.07,0.03,0.08
1.920,0.01,0.09,0.03,0.10
1.930,0.05,0.06,0.10,0.13
1.940,0.03,0.01,0.20,0.20
1.950,-0.02,-0.04,0.24,0.24
1.960,-0.02,-0.04,0.26,0.26
1.970,-0.03,-0.04,0.19,0.20
1.980,-0.01,-0.07,0.12,0.14
1.990,0.01,-0.07,0.06,0.09
2.000,0.05,-0.02,0.04,0.07
2.010,0.10,0.03,0.00,0.11
2.020,0.13,0.07,-0.04,0.15
2.030,0.14,0.09,-0.08,0.19
2.040,0.16,0.09,-0.08,0.20
2.050,0.17,0.09,-0.03,0.19
2.060,0.15,0.11,0.04,0.19
2.070,0.10,0.15,0.10,0.21
2.080,0.01,0.14,0.15,0.21
2.089,-0.05,0.09,0.21,0.23
2.099,-0.02,-0.01,0.26,0.26
2.109,0.03,-0.13,0.26,0.29
2.119,0.10,-0.17,0.21,0.29
2.129,0.13,-0.11,0.16,0.23
2.139,0.03,0.00,0.07,0.08
2.149,-0.06,0.09,-0.04,0.12
2.159,-0.10,0.11,-0.11,0.19
2.169,-0.01,0.08,-0.12,0.14
2.179,0.03,0.06,-0.07,0.10
2.189,0.01,0.01,0.00,0.01
2.199,0.02,-0.02,0.02,0.04
2.209,-0.02,-0.00,-0.05,0.05
2.219,-0.08,0.02,-0.14,0.16
2.229,-0.08,0.00,-0.15,0.17
2.239,0.02,-0.05,-0.06,0.08
2.249,0.13,-0.10,0.05,0.17
2.259,0.13,-0.09,0.09,0.18
2.269,0.06,-0.06,0.10,0.13
2.278,-0.01,-0.02,0.08,0.08
2.289,-0.04,-0.03,0.07,0.08
2.298,0.05,-0.10,0.08,0.14
2.308,0.20,-0.15,0.11,0.28
2.318,0.25,-0.16,0.11,0.31
2.328,0.20,-0.06,0.06,0.22
2.338,0.06,0.09,0.04,0.11
2.348,-0.09,0.20,0.07,0.23
2.358,-0.12,0.16,0.15,0.25
2.368,-0.05,0.04,0.22,0.23
2.378,0.01,-0.07,0.24,0.25
2.388,0.03,-0.07,0.21,0.23
2.398,0.01,-0.01,0.24,0.24
2.408,-0.04,0.00,0.24,0.24
2.418,-0.09,-0.05,0.19,0.21
2.428,-0.12,-0.10,0.13,0.20
2.438,-0.13,-0.11,0.10,0.19
2.448,-0.10,-0.08,0.11,0.17
2.458,-0.07,-0.02,0.20,0.21
2.468,-0.07,0.01,0.26,0.27
2.478,-0.03,-0.01,0.19,0.19
2.487,0.00,-0.03,0.04,0.05
2.497,0.02,-0.02,-0.07,0.07
2.507,0.04,0.02,-0.08,0.09
2.517,0.09,0.06,-0.04,0.11
2.527,0.14,0.05,0.01,0.15
2.537,0.14,0.03,0.02,0.14
2.547,0.13,0.01,0.03,0.14
2.557,0.12,0.00,-0.04,0.13
2.567,0.15,0.02,-0.14,0.20
2.577,0.15,0.04,-0.20,0.25
2.587,0.16,0.11,-0.19,0.27
2.597,0.13,0.16,-0.12,0.24
2.607,0.08,0.13,-0.02,0.16
2.617,0.06,0.09,0.04,0.12
2.627,0.09,0.05,0.09,0.13
2.637,0.13,0.01,0.14,0.19
2.647,0.16,-0.03,0.12,0.21
2.657,0.17,-0.04,0.08,0.19
2.667,0.11,-0.02,0.00,0.11
2.677,0.00,0.07,-0.02,0.07
2.687,-0.06,0.14,-0.01,0.15
