time,ax,ay,az,atotal
1.542,0.03,0.07,0.05,0.09
1.552,0.04,0.11,0.10,0.16
1.562,0.04,0.04,0.09,0.11
1.572,0.13,0.02,0.05,0.14
1.582,0.16,0.11,0.08,0.21
1.592,0.06,0.09,0.09,0.14
1.602,-0.04,0.02,0.10,0.11
1.612,-0.05,0.05,0.08,0.11
1.622,-0.06,0.06,0.08,0.11
1.632,-0.07,0.05,0.09,0.13
1.642,-0.04,0.01,0.09,0.10
1.652,0.07,0.05,0.08,0.12
1.662,0.13,0.13,0.09,0.20
1.671,0.08,0.10,0.08,0.15
1.682,0.05,0.03,0.07,0.09
1.691,0.05,0.07,0.10,0.14
1.702,-0.02,0.07,0.07,0.10
1.711,-0.08,0.05,0.08,0.12
1.721,-0.07,0.03,0.13,0.16
1.731,0.00,0.04,0.06,0.08
1.741,0.06,0.08,0.05,0.12
1.751,0.06,0.10,0.10,0.15
1.761,0.05,0.06,0.12,0.14
1.771,0.07,0.08,0.06,0.13
1.781,-0.01,0.08,0.07,0.10
1.791,-0.08,0.02,0.07,0.11
1.801,-0.02,0.01,0.14,0.15
1.811,0.07,0.07,0.05,0.11
1.821,0.07,0.12,0.06,0.15
1.831,0.01,0.07,0.12,0.14
1.841,0.05,0.03,0.06,0.08
1.851,0.06,0.07,0.07,0.12
1.861,-0.01,0.09,0.10,0.13
1.871,-0.09,0.02,0.08,0.12
1.881,-0.04,-0.01,0.08,0.08
1.890,0.04,0.06,0.08,0.11
1.901,0.07,0.10,0.09,0.15
1.910,0.07,0.08,0.09,0.14
1.920,0.06,0.08,0.12,0.15
1.930,0.05,0.07,0.07,0.11
1.940,-0.03,0.06,0.10,0.12
1.950,-0.10,-0.01,0.10,0.14
1.960,-0.02,0.01,0.06,0.07
1.970,0.06,0.10,0.10,0.16
1.980,0.06,0.12,0.05,0.15
1.990,0.05,0.05,0.11,0.13
2.000,0.07,0.06,0.08,0.12
2.010,0.02,0.07,0.06,0.09
2.020,-0.03,0.06,0.07,0.10
2.030,-0.07,0.05,0.14,0.16
2.040,-0.04,0.05,0.01,0.07
2.050,-0.01,0.09,0.06,0.10
2.060,-0.05,0.07,0.14,0.16
2.070,-0.02,0.00,0.11,0.11
2.080,0.12,0.07,0.08,0.16
2.089,0.11,0.12,0.09,0.18
2.099,0.02,0.05,0.09,0.11
2.109,0.01,0.01,0.09,0.09
2.119,0.04,0.03,0.07,0.08
2.129,0.00,0.09,0.10,0.13
2.139,-0.05,0.08,0.09,0.13
2.149,-0.04,0.03,0.12,0.13
2.159,0.05,0.06,0.09,0.12
2.169,0.04,0.10,0.11,0.15
