time,ax,ay,az,atotal
1.502,-0.09,-0.02,0.08,0.12
1.512,-0.13,0.02,0.06,0.15
1.522,-0.17,0.04,0.05,0.18
1.532,-0.20,0.04,0.10,0.23
1.542,-0.17,0.05,0.10,0.21
1.552,-0.07,0.02,0.14,0.16
1.562,0.05,0.04,0.11,0.13
1.572,0.09,0.04,0.00,0.10
1.582,0.03,-0.04,0.02,0.05
1.592,0.03,-0.04,0.09,0.10
1.602,0.06,0.05,0.07,0.11
1.612,0.05,0.08,0.05,0.11
1.622,-0.01,0.05,0.00,0.05
1.631,-0.03,0.05,-0.00,0.06
1.641,0.01,0.06,-0.01,0.06
1.651,0.10,0.05,-0.02,0.11
1.662,0.15,0.03,-0.00,0.15
1.671,0.15,0.01,0.04,0.16
1.681,0.14,0.07,0.10,0.19
1.691,0.08,0.10,0.13,0.19
1.701,0.00,0.06,0.16,0.17
1.711,-0.07,0.04,0.15,0.17
1.721,-0.16,0.06,0.06,0.18
1.731,-0.24,0.02,0.09,0.26
1.741,-0.23,-0.00,0.11,0.25
1.751,-0.16,0.01,0.05,0.17
1.761,-0.09,0.03,0.08,0.13
1.771,0.00,0.03,0.11,0.11
1.781,0.12,0.10,0.17,0.23
1.791,0.19,0.21,0.14,0.32
1.801,0.19,0.21,0.09,0.30
1.811,0.08,0.12,-0.00,0.14
1.821,-0.04,-0.05,0.03,0.07
1.831,-0.08,-0.11,0.05,0.14
1.841,-0.05,-0.05,-0.06,0.09
1.850,-0.05,-0.01,-0.15,0.15
1.861,-0.09,-0.01,-0.14,0.16
1.870,-0.12,0.02,-0.07,0.13
1.880,-0.09,0.08,-0.02,0.12
1.890,-0.02,0.11,-0.02,0.11
1.900,0.04,0.05,-0.02,0.06
1.910,0.03,-0.02,-0.07,0.07
1.920,-0.01,-0.06,-0.12,0.13
1.930,-0.03,-0.01,-0.17,0.18
1.940,-0.04,0.02,-0.19,0.20
1.950,-0.04,-0.03,-0.13,0.14
1.960,-0.07,-0.11,-0.11,0.17
1.970,-0.09,-0.12,-0.01,0.15
1.980,-0.08,-0.07,-0.02,0.11
1.990,-0.11,-0.02,0.06,0.12
2.000,-0.14,0.03,0.12,0.19
2.010,-0.16,0.07,0.18,0.25
2.019,-0.10,0.12,0.22,0.27
2.030,-0.07,0.18,0.15,0.25
