time,ax,ay,az,atotal
1.463,-0.17,-0.12,0.11,0.23
1.472,-0.14,-0.12,0.12,0.22
1.482,-0.13,-0.06,0.05,0.15
1.492,-0.10,0.02,-0.06,0.12
1.502,-0.06,0.06,-0.15,0.17
1.512,-0.03,0.04,-0.13,0.13
1.522,-0.02,-0.02,-0.07,0.08
1.532,-0.04,-0.08,-0.02,0.09
1.542,-0.06,-0.11,-0.01,0.12
1.552,-0.09,-0.08,0.06,0.13
1.562,-0.11,-0.06,0.15,0.20
1.572,-0.11,-0.07,0.19,0.22
1.582,-0.09,-0.11,0.14,0.20
1.592,-0.10,-0.12,0.04,0.16
1.602,-0.09,-0.08,-0.06,0.13
1.612,-0.03,-0.03,-0.16,0.17
1.622,0.04,-0.03,-0.25,0.25
1.632,0.12,-0.03,-0.18,0.22
1.642,0.22,-0.05,-0.09,0.24
1.652,0.22,-0.08,-0.03,0.23
1.662,0.16,-0.09,0.02,0.19
1.672,0.03,-0.06,0.02,0.07
1.681,-0.06,-0.01,-0.02,0.06
1.691,0.01,0.04,0.01,0.04
1.701,0.07,0.02,0.03,0.08
1.711,0.06,-0.00,0.03,0.06
1.721,0.05,0.01,0.03,0.06
1.731,0.01,0.03,0.16,0.16
1.741,-0.03,0.03,0.24,0.24
1.751,-0.05,0.01,0.16,0.17
1.761,-0.09,-0.02,0.10,0.13
1.771,-0.11,-0.03,0.11,0.16
1.781,-0.13,-0.03,0.06,0.15
1.791,-0.06,-0.04,-0.05,0.08
1.801,0.08,-0.03,-0.06,0.10
1.811,0.10,-0.04,0.07,0.13
1.821,0.09,-0.09,0.24,0.27
1.831,0.05,-0.14,0.33,0.36
1.841,-0.03,-0.12,0.31,0.33
1.851,-0.09,-0.08,0.28,0.30
1.860,-0.10,-0.06,0.27,0.30
1.870,-0.07,-0.05,0.18,0.20
1.880,0.05,-0.04,0.09,0.11
1.891,0.15,-0.06,0.09,0.18
1.900,0.20,-0.13,0.16,0.28
1.910,0.18,-0.16,0.19,0.31
1.920,0.15,-0.13,0.16,0.25
1.930,0.05,-0.05,0.06,0.10
1.940,-0.11,0.01,-0.01,0.11
1.950,-0.21,0.02,0.00,0.21
1.960,-0.25,-0.00,0.06,0.25
1.970,-0.18,-0.07,0.11,0.22
1.980,-0.11,-0.13,0.15,0.23
1.990,-0.06,-0.12,0.16,0.21
2.000,-0.04,-0.09,0.16,0.19
2.010,0.05,-0.07,0.22,0.23
2.020,0.13,-0.08,0.20,0.26
2.030,0.16,-0.12,0.21,0.29
2.040,0.17,-0.15,0.24,0.33
2.050,0.17,-0.14,0.25,0.33
2.059,0.13,-0.11,0.24,0.29
2.069,0.09,-0.06,0.18,0.21
2.079,0.10,-0.01,0.13,0.17
2.089,0.05,-0.00,0.12,0.13
2.099,0.00,-0.03,0.10,0.11
2.109,-0.04,-0.05,0.04,0.07
2.119,-0.00,-0.03,0.00,0.03
2.129,0.04,-0.01,0.04,0.05
2.139,-0.04,-0.03,0.15,0.16
2.149,-0.06,-0.12,0.22,0.26
2.159,-0.06,-0.16,0.28,0.33
2.169,-0.06,-0.13,0.20,0.25
2.179,0.01,-0.07,0.08,0.10
2.189,0.10,0.00,-0.08,0.13
2.199,0.13,0.03,-0.25,0.28
2.209,0.06,0.01,-0.32,0.32
2.219,-0.02,0.02,-0.31,0.31
2.229,-0.09,0.02,-0.27,0.28
2.239,-0.13,0.02,-0.23,0.26
2.248,-0.13,-0.03,-0.15,0.19
2.258,-0.13,-0.10,-0.03,0.17
2.268,-0.06,-0.18,0.04,0.20
2.278,0.04,-0.16,0.11,0.19
2.288,0.05,-0.12,0.14,0.19
2.298,-0.01,-0.10,0.17,0.20
2.308,0.02,-0.08,0.20,0.21
2.318,0.12,-0.08,0.19,0.24
2.328,0.16,-0.07,0.17,0.24
2.338,0.17,-0.05,0.15,0.24
2.348,0.09,-0.06,0.06,0.13
2.358,-0.02,-0.05,-0.11,0.12
2.368,-0.07,0.01,-0.31,0.31
2.378,-0.08,0.08,-0.40,0.41
2.388,-0.11,0.08,-0.31,0.34
2.398,-0.10,-0.00,-0.11,0.14
2.408,-0.02,-0.08,0.07,0.11
2.418,0.04,-0.11,0.16,0.19
2.428,0.06,-0.11,0.21,0.25
2.438,0.10,-0.10,0.29,0.32
2.448,0.15,-0.13,0.32,0.37
2.458,0.19,-0.09,0.23,0.31
2.467,0.12,-0.03,0.09,0.15
2.477,0.01,0.05,-0.01,0.05
2.488,-0.11,0.05,-0.06,0.14
2.497,-0.11,0.03,-0.06,0.14
2.507,-0.02,0.01,-0.01,0.02
2.517,0.05,-0.03,0.10,0.11
2.527,0.03,-0.07,0.25,0.26
2.537,0.01,-0.10,0.32,0.34
2.547,0.03,-0.07,0.27,0.28
2.557,-0.00,-0.01,0.18,0.18
2.567,-0.12,0.01,0.09,0.15
2.577,-0.21,-0.03,-0.03,0.21
2.587,-0.25,-0.04,-0.14,0.29
2.597,-0.11,-0.01,-0.22,0.24
2.607,0.08,0.00,-0.11,0.14
2.617,0.14,-0.01,0.14,0.20
2.627,0.11,-0.10,0.36,0.39
2.637,0.09,-0.20,0.52,0.56
2.647,0.13,-0.22,0.49,0.55
2.657,0.11,-0.19,0.28,0.35
2.667,-0.01,-0.11,0.04,0.12
2.676,-0.06,-0.04,-0.18,0.20
2.686,-0.02,0.03,-0.39,0.39
2.696,0.00,0.08,-0.49,0.49
2.706,0.04,0.09,-0.39,0.41
2.716,0.04,0.09,-0.09,0.13
2.726,-0.03,-0.03,0.21,0.22
2.736,-0.06,-0.20,0.48,0.52
2.746,-0.03,-0.28,0.51,0.58
2.756,0.02,-0.26,0.33,0.42
2.766,0.07,-0.14,0.08,0.18
2.776,0.09,-0.02,-0.07,0.12
2.786,0.11,0.05,-0.16,0.20
2.796,0.12,0.06,-0.19,0.23
2.806,0.10,0.04,-0.10,0.15
2.816,-0.02,-0.02,0.08,0.09
2.826,-0.08,-0.03,0.17,0.19
2.835,-0.08,-0.07,0.22,0.24
2.846,0.00,-0.08,0.27,0.28
2.856,0.08,-0.06,0.25,0.28
2.865,0.09,-0.06,0.17,0.21
2.875,0.10,-0.07,0.10,0.16
2.885,0.14,-0.08,0.08,0.18
2.895,0.15,-0.09,0.09,0.20
2.905,0.11,-0.12,0.02,0.16
2.915,0.10,-0.10,-0.05,0.15
2.925,0.05,-0.05,-0.10,0.12
2.935,0.01,-0.01,-0.17,0.17
2.945,-0.07,0.01,-0.24,0.25
2.955,-0.09,0.02,-0.32,0.33
2.965,-0.04,0.05,-0.31,0.32
2.975,-0.02,0.06,-0.15,0.16
2.985,-0.11,0.01,0.10,0.14
2.995,-0.21,-0.10,0.24,0.34
3.005,-0.18,-0.18,0.26,0.36
3.015,-0.10,-0.21,0.24,0.34
3.025,0.04,-0.11,0.25,0.28
3.035,0.14,-0.01,0.22,0.26
3.045,0.14,0.02,0.17,0.22
3.054,-0.00,0.00,0.15,0.15
3.064,-0.19,-0.07,0.16,0.26
3.074,-0.24,-0.12,0.16,0.31
3.084,-0.19,-0.14,0.09,0.25
3.094,-0.05,-0.12,-0.02,0.13
3.104,0.10,-0.07,-0.05,0.14
3.114,0.20,-0.02,-0.02,0.20
3.124,0.22,-0.00,0.05,0.23
3.134,0.20,-0.02,0.17,0.26
3.144,0.11,-0.05,0.27,0.30
3.154,0.10,-0.10,0.37,0.39
3.164,0.07,-0.16,0.45,0.49
3.174,0.02,-0.16,0.39,0.42
3.184,0.01,-0.11,0.19,0.22
3.194,0.02,-0.01,-0.02,0.03
3.204,0.02,0.05,-0.13,0.14
3.214,0.01,0.07,-0.23,0.24
3.224,0.05,0.06,-0.23,0.24
3.234,0.14,0.03,-0.11,0.18
3.244,0.13,0.01,0.06,0.14
3.254,0.04,-0.03,0.22,0.23
3.263,-0.03,-0.10,0.40,0.41
3.273,-0.10,-0.15,0.45,0.48
3.283,-0.14,-0.16,0.33,0.40
3.293,-0.23,-0.15,0.18,0.33
3.303,-0.20,-0.10,-0.01,0.22
3.313,-0.07,-0.03,-0.22,0.23
3.323,0.01,0.06,-0.33,0.34
3.333,0.09,0.10,-0.29,0.32
3.343,0.10,0.02,-0.16,0.19
