time,ax,ay,az,atotal
1.512,0.03,0.03,0.02,0.05
1.522,-0.05,0.03,-0.01,0.06
1.532,-0.14,0.10,-0.04,0.17
1.542,-0.14,0.17,-0.03,0.22
1.552,0.02,0.16,0.00,0.16
1.562,0.15,0.04,0.06,0.17
1.572,0.17,-0.01,0.09,0.19
1.582,0.14,0.03,0.10,0.17
1.592,0.04,0.07,0.15,0.17
1.602,-0.05,0.03,0.12,0.13
1.612,-0.07,-0.04,0.02,0.08
1.622,-0.01,-0.09,-0.09,0.13
1.632,0.06,-0.08,-0.12,0.16
1.642,0.16,-0.03,-0.05,0.17
1.652,0.31,0.00,0.11,0.33
1.662,0.41,0.02,0.25,0.48
1.671,0.41,-0.00,0.36,0.54
1.681,0.36,-0.04,0.42,0.55
1.691,0.29,-0.06,0.43,0.52
1.701,0.15,-0.03,0.26,0.30
1.711,0.00,0.05,-0.02,0.06
1.721,-0.14,0.18,-0.28,0.36
1.731,-0.23,0.22,-0.40,0.51
1.741,-0.21,0.20,-0.47,0.55
1.751,-0.18,0.13,-0.45,0.50
1.761,-0.16,0.06,-0.33,0.37
1.771,-0.16,0.01,-0.17,0.23
1.781,-0.11,-0.03,-0.05,0.12
1.791,-0.07,-0.05,0.06,0.10
1.801,-0.03,-0.03,0.11,0.12
1.811,0.02,0.01,0.18,0.18
1.821,0.03,0.03,0.18,0.18
1.831,0.06,0.05,0.15,0.17
1.841,0.06,0.05,0.18,0.20
1.851,0.05,0.05,0.20,0.22
1.860,0.06,0.02,0.23,0.24
1.870,0.14,-0.00,0.26,0.30
1.880,0.18,-0.02,0.27,0.33
1.890,0.16,0.02,0.23,0.29
1.900,0.12,0.08,0.17,0.22
1.910,0.05,0.09,0.14,0.17
1.920,0.03,0.06,0.15,0.16
1.930,0.04,0.05,0.09,0.11
1.940,0.10,0.06,0.02,0.12
1.950,0.13,0.05,-0.01,0.14
1.960,0.07,0.04,0.05,0.10
1.970,0.00,0.03,0.08,0.09
1.980,-0.04,0.04,0.04,0.07
1.990,-0.07,0.06,-0.04,0.10
2.000,-0.04,0.08,-0.06,0.11
2.010,-0.01,0.06,-0.01,0.06
2.020,0.07,0.02,0.13,0.15
2.030,0.10,-0.02,0.20,0.22
2.040,0.09,-0.03,0.14,0.18
2.049,0.03,0.01,0.01,0.03
2.059,-0.05,0.05,-0.12,0.14
2.069,-0.07,0.08,-0.09,0.14
2.079,-0.08,0.08,0.03,0.12
2.089,-0.02,0.05,0.16,0.17
2.099,-0.05,-0.02,0.16,0.17
2.109,-0.06,-0.04,0.06,0.09
2.119,-0.07,-0.02,-0.05,0.09
2.129,-0.16,0.06,-0.09,0.19
2.139,-0.14,0.11,-0.06,0.19
2.149,0.02,0.08,0.07,0.11
2.159,0.23,-0.06,0.29,0.38
2.169,0.46,-0.17,0.47,0.68
2.179,0.56,-0.18,0.66,0.88
2.189,0.49,-0.07,0.74,0.89
2.199,0.29,0.08,0.60,0.67
2.209,0.03,0.20,0.25,0.32
2.219,-0.16,0.27,-0.12,0.33
2.228,-0.19,0.28,-0.36,0.50
2.238,-0.15,0.26,-0.40,0.50
2.248,-0.08,0.20,-0.31,0.38
2.258,-0.12,0.14,-0.14,0.24
2.268,-0.17,0.09,-0.04,0.20
2.278,-0.17,0.03,0.01,0.17
2.288,-0.09,-0.00,0.04,0.10
2.298,0.03,-0.02,0.14,0.14
2.308,0.10,-0.02,0.21,0.23
2.318,0.11,-0.02,0.20,0.23
2.328,0.13,-0.02,0.13,0.19
2.338,0.08,-0.02,0.09,0.13
2.348,-0.01,-0.02,0.04,0.04
2.358,-0.05,-0.03,0.00,0.06
2.368,-0.04,-0.03,0.06,0.08
2.378,-0.01,-0.06,0.10,0.11
2.388,-0.00,-0.06,0.04,0.07
2.398,-0.03,-0.03,-0.01,0.05
2.408,-0.11,0.04,-0.05,0.13
2.418,-0.13,0.10,-0.02,0.17
2.428,-0.06,0.13,0.03,0.14
2.438,0.01,0.11,0.01,0.11
2.447,0.12,0.06,0.03,0.14
2.457,0.15,0.04,0.07,0.18
2.467,0.07,0.06,0.12,0.15
2.477,0.00,0.08,0.11,0.13
2.487,0.02,0.05,0.08,0.10
2.497,0.04,-0.00,0.11,0.12
2.507,0.07,-0.02,0.17,0.18
2.517,0.09,0.03,0.16,0.19
2.527,0.07,0.12,0.04,0.14
2.537,0.02,0.15,-0.02,0.15
2.547,-0.02,0.12,0.02,0.13
2.557,0.04,0.05,0.18,0.19
2.567,0.26,-0.04,0.36,0.44
2.577,0.42,-0.11,0.49,0.65
2.587,0.35,-0.09,0.49,0.61
2.597,0.19,-0.01,0.41,0.45
2.607,0.06,0.03,0.28,0.29
